success,timestamp,date,base,rates.AED,rates.AFN,rates.ALL,rates.AMD,rates.ANG,rates.AOA,rates.ARS,rates.AUD,rates.AWG,rates.AZN,rates.BAM,rates.BBD,rates.BDT,rates.BGN,rates.BHD,rates.BIF,rates.BMD,rates.BND,rates.BOB,rates.BRL,rates.BSD,rates.BTN,rates.BWP,rates.BYN,rates.BYR,rates.BZD,rates.CAD,rates.CDF,rates.CHF,rates.CLF,rates.CLP,rates.CNY,rates.COP,rates.CRC,rates.CUC,rates.CVE,rates.CZK,rates.DJF,rates.DKK,rates.DOP,rates.DZD,rates.EGP,rates.ERN,rates.ETB,rates.EUR,rates.FJD,rates.FKP,rates.GBP,rates.GEL,rates.GHS,rates.GIP,rates.GMD,rates.GNF,rates.GTQ,rates.GYD,rates.HKD,rates.HNL,rates.HRK,rates.HTG,rates.HUF,rates.IDR,rates.ILS,rates.INR,rates.IQD,rates.ISK,rates.JMD,rates.JOD,rates.JPY,rates.KES,rates.KGS,rates.KHR,rates.KMF,rates.KRW,rates.KWD,rates.KYD,rates.KZT,rates.LAK,rates.LBP,rates.LKR,rates.LRD,rates.LSL,rates.LYD,rates.MAD,rates.MDL,rates.MGA,rates.MKD,rates.MMK,rates.MNT,rates.MOP,rates.MRO,rates.MUR,rates.MVR,rates.MWK,rates.MXN,rates.MYR,rates.MZN,rates.NAD,rates.NGN,rates.NIO,rates.NOK,rates.NPR,rates.NZD,rates.OMR,rates.PAB,rates.PEN,rates.PGK,rates.PHP,rates.PKR,rates.PLN,rates.PYG,rates.QAR,rates.RON,rates.RSD,rates.RUB,rates.RWF,rates.SAR,rates.SBD,rates.SCR,rates.SEK,rates.SHP,rates.SLL,rates.SOS,rates.SRD,rates.SSP,rates.STD,rates.SVC,rates.SZL,rates.THB,rates.TJS,rates.TMT,rates.TND,rates.TOP,rates.TRY,rates.TTD,rates.TWD,rates.TZS,rates.UAH,rates.UGX,rates.UYU,rates.UZS,rates.VES,rates.VND,rates.VUV,rates.WST,rates.XAF,rates.XAG,rates.XAU,rates.XCD,rates.XDR,rates.XOF,rates.XPD,rates.XPF,rates.XPT,rates.YER,rates.ZAR,rates.ZMW,rates.JEP,rates.GGP,rates.IMP,rates.CNH,rates.MTL,rates.ZWL,rates.SGD,rates.USD,rates.BTC,rates.BCH,rates.ETH,rates.LTC,rates.LINK,rates.XRP,rates.XLM,rates.UNI,rates.ADA,rates.LTL,rates.LVL,rates.VEF,rates.ZMK,rates.XRH,rates.RUTH,rates.XCU,rates.ALU,rates.NI,rates.ZNC,rates.TIN,rates.LCO,rates.IRD,unit
TRUE,1630083840,27-08-2021,USD,3.674185363,86.15687825,103.7754799,493.8478807,1.79606856,635.3297288,97.57150065,1.367948192,1.80093212,1.699416656,1.663702214,2.019483113,85.37015036,1.66250594,0.377345072,1985.549221,1.00013,1.352205388,6.906820499,5.201367864,1.000924946,74.07149775,11.20301379,2.519838725,19617.836,2.017470915,1.261728576,1998.977292,0.911302941,0.028419866,784.2649558,6.474974183,3830.165584,622.2240285,1.00078,93.8433714,21.6212478,177.8423766,6.303788547,57.0194879,135.5407089,15.70474761,15.00706372,45.6630126,0.847415,2.105684154,0.723072692,0.72575,3.121355043,6.042353836,0.723029336,51.2083281,9806.019835,7.746945935,209.2347958,7.787884434,23.81900278,6.350161803,98.05725882,295.8724224,14365.40402,3.222639088,73.48919659,1460.33369,126.6748871,152.0316066,0.709585045,109.8841438,109.8867147,84.74995169,4080.407958,419.2853383,1162.548802,0.301095578,0.833439655,427.9482647,9593.646868,1512.272927,199.5391817,171.9617635,14.93136747,4.528413884,8.976665326,17.66813511,3924.204708,52.40469815,1647.294084,2851.55685,8.030759184,357.2318779,42.72157568,15.46391673,812.9694278,20.20539269,4.193612597,63.77600302,14.9270184,411.8201718,35.12753835,8.720931525,118.607226,1.426116169,0.385336564,1.000774954,4.072252899,3.557964345,49.83694953,166.7493228,3.879857713,6937.888716,3.642325558,4.187993215,100.0559592,73.59552608,1009.728276,3.752198787,8.063383323,13.13215508,8.639923716,1.378007056,10331.91784,585.2981939,21.3787779,130.279539,20708.95094,8.754659646,14.92383365,32.53123651,11.41714039,3.510702,2.78977995,2.269438658,8.360903007,6.790585596,27.89334232,2320.082036,26.93845816,3534.803437,42.83127381,10646.7648,4133852.071,22811.4226,110.9113211,2.561327368,558.2159403,0.041625376,0.000550138,2.704928244,0.70393676,558.0095532,0.000427973,101.9391975,0.000994543,250.88546,14.73770963,15.98320989,0.723065466,0.722863137,0.723043788,6.464243587,0.358762429,322.1477118,1.345873288,1,2.07E-05,0.001604244,0.000309097,0.005748843,0.039057871,0.879549925,2.864891942,0.036628858,0.350840358,2.954393534,0.605065418,2.14E+11,9004.805895,5.78E-05,0.00133444,3.708621049,12.07629181,1.685212444,10.86245712,0.941351818,0.04400308,0.000192363,per ounce
TRUE,1630084200,27-08-2021,USD,3.675213806,86.18702201,103.7640736,493.9566149,1.795494203,635.2604901,97.66028067,1.368055294,1.801094165,1.686483175,1.663419476,2.020068605,85.36417625,1.659974898,0.377224431,1985.469865,1.00097,1.351327254,6.908201407,5.203311527,1.000834951,74.12185579,11.20715687,2.517975833,19605.88,2.016946875,1.261851494,1998.837094,0.911617366,0.028396354,783.7861433,6.476368613,3832.11099,622.0810586,1.0008,93.79273801,21.61917424,177.7768934,6.304898622,57.03259242,135.4997337,15.7100763,15.01306565,45.64339418,0.847709,2.105413683,0.723311151,0.726005,3.120483355,6.041568684,0.723014884,51.21455778,9806.41181,7.745398032,209.274529,7.794113994,23.80733952,6.350830394,98.05235914,296.0694551,14359.86325,3.220642769,73.49143177,1459.108211,126.690372,152.0559178,0.709305696,109.863211,109.937833,84.74671897,4080.611846,419.3391488,1162.674922,0.300982243,0.833931286,427.7729391,9587.895167,1512.907911,199.6488997,172.0032928,14.92256358,4.529636152,8.980703776,17.67749669,3923.498972,52.42146463,1647.524509,2853.267391,8.031401067,357.1212079,42.71676309,15.45681601,813.3352275,20.21445782,4.198458916,63.76454452,14.93188619,411.8229573,35.13104959,8.721589816,118.5776035,1.426595059,0.385320927,1.000264982,4.074818136,3.558853338,49.83897272,166.7543205,3.881129876,6936.640495,3.643935818,4.189035996,100.0119654,73.59524645,1009.607223,3.753862021,8.061127065,14.00566327,8.637108059,1.378419276,10327.47821,585.3567099,21.39523327,130.3629054,20709.3649,8.755534587,14.92547507,32.56921694,11.41314715,3.5118252,2.790896751,2.267669088,8.357577701,6.790110493,27.87995908,2320.592079,26.93657313,3536.853028,42.84412036,10644.53039,4133562.855,22800.2555,110.937934,2.561865129,558.0988017,0.041642891,0.000550193,2.70495527,0.704014155,558.3553911,0.000428071,101.9631783,0.000995134,251.0002428,14.75017933,15.98864103,0.722906493,0.723217213,0.723282247,6.461212809,0.358526258,322.0511119,1.346558246,1,2.07E-05,0.001602685,0.000308656,0.005745693,0.038971743,0.877502282,2.866296705,0.036574861,0.34912498,2.954570699,0.605343668,2.14E+11,9003.452977,5.78E-05,0.001334027,3.709753215,12.07164319,1.685903146,10.86104577,0.941097851,0.044035196,0.00019239,per ounce
TRUE,1630084500,27-08-2021,USD,3.676242249,86.16376826,103.7557781,494.010923,1.795386511,635.3620901,97.60856882,1.36868441,1.802138455,1.68619659,1.663702214,2.019846522,85.39746062,1.660306651,0.37704347,1984.815177,1.00068,1.351746056,6.909720407,5.204611951,1.000234984,74.09223341,11.20402157,2.518580014,19608.232,2.015959263,1.26168751,1997.738744,0.911981838,0.028396922,783.6451619,6.477857151,3832.60902,621.9878173,1.00079,93.85274796,21.61442025,177.8675306,6.308113606,57.00866243,135.6148935,15.70772123,15.01756709,45.64841284,0.847709,2.105645123,0.723137726,0.726005,3.120951325,6.043380574,0.722740295,51.23093546,9807.195758,7.745862403,209.1678768,7.792089387,23.80805359,6.351084374,98.01904133,296.1434436,14363.88192,3.220449577,73.52449069,1459.531293,126.7486309,152.0255288,0.709334057,109.914822,109.915863,84.73231966,4079.673962,419.1673589,1163.372304,0.300952153,0.833697969,427.8712925,9588.566198,1512.862555,199.5172381,172.0187593,14.92211598,4.531130036,8.983126845,17.67732006,3923.420557,52.40679396,1646.602808,2851.357287,8.026506709,357.046238,42.72786601,15.46098751,813.3514852,20.212034,4.198626716,63.76327002,14.92726114,411.5678286,35.13631646,8.723768906,118.5325774,1.426381256,0.385116858,1.000774954,4.075591779,3.557573188,49.86986825,166.6610304,3.879811478,6938.582172,3.641459923,4.186441233,100.0129652,73.61363203,1009.153272,3.752961877,8.061046484,14.00580327,8.641080453,1.378253988,10326.03271,585.08761,21.38091235,130.3459716,20706.67416,8.750722412,14.93025012,32.55099458,11.41097939,3.5103861,2.790729381,2.268167915,8.357243564,6.792553882,27.88525542,2320.10512,26.94626758,3534.132019,42.86381842,10644.74319,4133356.272,22800.7113,110.9689823,2.563299156,558.1992062,0.041659123,0.000550259,2.703847224,0.703957868,558.3107669,0.00042756,101.9387272,0.000995532,250.9074284,14.74487176,15.9792164,0.722913719,0.723065466,0.723079918,6.462241091,0.359379013,322.2539717,1.346921584,1,2.07E-05,0.001604389,0.000309071,0.005745232,0.038946182,0.877374235,2.875748421,0.03662354,0.349642726,2.954865973,0.605228738,2.14E+11,9004.443109,5.78E-05,0.001333787,3.71406308,12.07041993,1.688895359,10.85833162,0.940749822,0.044013198,0.000192365,per ounce
TRUE,1630084800,27-08-2021,USD,3.675655568,86.20166326,103.7827385,494.1592261,1.796319841,635.070221,97.66051157,1.368453672,1.80082409,1.705701425,1.663336317,2.020835802,85.40258129,1.659742671,0.377265901,1985.112763,1.00069,1.351948703,6.907096681,5.208267846,1.000934946,74.11963411,11.20144613,2.519435938,19604.508,2.016866254,1.262045433,1998.856682,0.911706094,0.028418114,784.3811494,6.475462547,3834.26489,622.1370033,1.00016,93.80961581,21.6325011,177.8054727,6.310038983,57.01151124,135.497024,15.72009461,15.01891752,45.66803126,0.8478,2.104494958,0.723007658,0.72615,3.120681622,6.044528105,0.722942623,51.21503956,9808.0777,7.745862403,209.2473431,7.792322996,23.81471832,6.350703404,98.05921869,296.2646977,14363.21054,3.220674968,73.51932965,1459.502115,126.7346325,152.036165,0.709290165,109.8504551,109.865269,84.74979799,4081.427398,419.3562711,1163.321405,0.30102136,0.833481318,428.046618,9595.564102,1513.331233,199.6828126,171.9701019,14.92689847,4.529092922,8.976306353,17.66954818,3923.734217,52.43456345,1646.240711,2851.613868,8.027630004,357.1390579,42.74200437,15.45359404,813.1807787,20.21545268,4.198678501,63.78805772,14.9220818,411.8343455,35.14439232,8.722545267,118.5823431,1.427025708,0.385340178,1.000364977,4.072293617,3.558248823,49.85294643,166.7093414,3.880928337,6939.830393,3.642882314,4.189036997,100.0419611,73.60291464,1009.203711,3.752811853,8.06177171,14.00538325,8.642459687,1.377715802,10332.64094,585.4389952,21.38861117,130.3876548,20709.77886,8.753347235,14.93263765,32.55958654,11.41725449,3.5120007,2.791813283,2.269418987,8.357244215,6.790653468,27.89501485,2320.244292,26.95380771,3534.450059,42.82956093,10649.74402,4133934.704,22792.7348,110.9235187,2.561429799,558.1824722,0.041641146,0.000550286,2.703279689,0.704168945,557.8979925,0.000427547,101.9051239,0.000995244,251.0651745,14.7627807,15.97777875,0.723260569,0.723195534,0.723014884,6.464182157,0.358667814,322.2443117,1.346727904,1,2.07E-05,0.001603678,0.000309219,0.0057428,0.038936902,0.877011592,2.873186455,0.036703886,0.349637346,2.95353724,0.605464646,2.14E+11,9005.703372,5.78E-05,0.001334187,3.711784762,12.06852387,1.687589572,10.86234856,0.940975571,0.04399912,0.000192406,per ounce
TRUE,1630085100,27-08-2021,USD,3.674956695,86.20424701,103.7920709,494.0804716,1.796230098,635.3680979,97.62452974,1.368645635,1.801850375,1.699819896,1.663602424,2.01992728,85.42647777,1.660389589,0.377269671,1985.390509,1.00088,1.352178369,6.910134679,5.214910609,1.000734957,74.12111523,11.20234194,2.518277923,19605.684,2.016825943,1.26273867,1998.377891,0.911876078,0.028458169,784.8500571,6.473969007,3832.563112,621.9878173,1.00026,93.80398987,21.63271129,177.7890937,6.306530469,56.99099981,135.6040549,15.71041993,15.01681685,45.64613163,0.847765,2.105954738,0.723181082,0.726155,3.123147655,6.0429578,0.723108822,51.20895848,9808.959642,7.747023331,209.2389782,7.793745862,23.81471832,6.354899077,98.03570023,296.179675,14361.41825,3.223057671,73.50829974,1459.531293,126.7400776,152.0741512,0.709627006,109.9271518,109.9241329,84.77360365,4079.673962,419.3848624,1162.657937,0.30095317,0.833956284,427.6831383,9591.537911,1513.104453,199.581074,171.9480345,14.93421604,4.529319268,8.981511466,17.66742857,3923.773425,52.43089578,1646.88261,2853.01081,8.025704355,357.2390179,42.72520707,15.46052941,813.0751033,20.22654469,4.198824456,63.75875624,14.93274698,411.6296306,35.13491196,8.722691305,118.5325774,1.426069935,0.385263171,1.000534968,4.073800184,3.557182031,49.86290852,166.7493228,3.879946278,6935.46162,3.643921187,4.186598363,100.0549593,73.65793824,1009.163359,3.754087057,8.063383323,14.00384317,8.639072925,1.378277533,10332.74369,585.122951,21.38240756,130.2951702,20705.43228,8.75325974,14.92995168,32.5450062,11.41816723,3.5127027,2.791202596,2.268443004,8.354909603,6.792350266,27.89470171,2319.942841,26.93926603,3534.944788,42.82998915,10644.53039,4133438.905,22810.9668,110.9667646,2.562249243,558.1824722,0.041645616,0.000551424,2.704306658,0.703824185,558.1211138,0.000427423,101.964078,0.000996275,250.9757001,14.76215066,15.97602161,0.72305824,0.723238891,0.723079918,6.462648464,0.353819495,322.031792,1.346974967,1,2.07E-05,0.00160468,0.000309081,0.005757211,0.038964265,0.880374321,2.871737885,0.036791665,0.348957988,2.953684877,0.605343668,2.14E+11,9009.750433,5.78E-05,0.001334253,3.711332174,12.0655204,1.686268644,10.86169716,0.941191913,0.044013198,0.000192338,per ounce
TRUE,1630085340,27-08-2021,USD,3.675654567,86.15860075,103.7723691,493.9916038,1.795314717,635.088698,97.61184667,1.368221558,1.800950125,1.701043522,1.66415127,2.019139894,85.3820986,1.65904599,0.377201811,1984.299363,1.00048,1.351408312,6.908891861,5.214129138,1.000584965,74.08260614,11.20010243,2.518957627,19609.408,2.015979418,1.26273867,1998.537651,0.911976313,0.028437412,785.1795722,6.476040015,3833.674378,621.9816012,1.00023,93.83118188,21.63076594,177.8441868,6.306026113,57.02689481,135.6081194,15.70288398,15.01681685,45.64430666,0.847765,2.105407704,0.722761973,0.726155,3.122086761,6.04030036,0.722848685,51.18643937,9807.685726,7.743076177,209.3100797,7.792889287,23.80614939,6.35089889,98.00924197,296.1855951,14362.99744,3.221544332,73.52593591,1459.195745,126.7451436,152.0179316,0.709229969,109.8458773,109.8801926,84.71346611,4080.326403,419.1627928,1163.0183,0.301013349,0.833931286,427.8157015,9591.250326,1512.923029,199.5331971,172.0116191,14.92541322,4.52864023,8.980793519,17.66583887,3924.361538,52.4141293,1647.063659,2853.324409,8.028111417,357.2354479,42.72179141,15.46037491,813.0588455,20.23159961,4.198069355,63.75811899,14.93155336,411.5432152,35.1296451,8.719640712,118.5112492,1.425827569,0.385074504,1.000104991,4.073840903,3.557182031,49.84147926,166.7443251,3.881769197,6941.078614,3.641627375,4.188313925,100.0329624,73.60568969,1009.042306,3.75209924,8.065236678,14.00510324,8.640886423,1.378594335,10335.01519,585.3628011,21.37685019,130.3329456,20707.2951,8.757196975,14.92457975,32.53915026,11.4202209,3.5106318,2.791286281,2.269417986,8.355911531,6.793639832,27.9075266,2320.4298,26.9513841,3535.050801,42.84583324,10648.78642,4132695.206,22802.0787,110.9822888,2.56173709,558.0932236,0.041631053,0.000551479,2.703658046,0.703662359,558.154582,0.000427611,101.8947999,0.00099498,250.9180046,14.76303568,15.97713979,0.723152178,0.723238891,0.723246117,6.462922929,0.352887635,322.0575519,1.346651997,1,2.07E-05,0.001605226,0.000309364,0.00576021,0.039058326,0.879966913,2.867002289,0.036755094,0.348910863,2.954039206,0.605379961,2.14E+11,9004.16969,5.78E-05,0.0013336,3.71283859,12.05651586,1.68667317,10.86321709,0.941116663,0.044016278,0.000192413,per ounce
TRUE,1630085580,27-08-2021,USD,3.673524221,86.13965325,103.7070422,494.0509291,1.795117281,635.3937821,97.59184342,1.368680073,1.801346235,1.699442878,1.664766643,2.01958406,85.3727107,1.659062578,0.377307372,1984.696143,1.00074,1.351408312,6.910756088,5.207698496,1.000504969,74.12852083,11.20334971,2.519863899,19607.056,2.017108118,1.262220332,1998.537539,0.911853726,0.028444577,784.435586,6.47319338,3831.3831,621.9318725,1.00086,93.80305222,21.61928514,177.7841763,6.309512296,57.01549957,135.6148935,15.70903822,15.01606661,45.6447629,0.847625,2.104340641,0.723159404,0.726055,3.122684438,6.041508287,0.722718616,51.22315671,9808.175694,7.744933661,209.1992451,7.789388962,23.81400424,6.350450425,98.03080055,296.239814,14368.29199,3.222928877,73.55056135,1459.706361,126.761123,152.0954235,0.709103993,109.9212871,109.9531559,84.73095217,4079.959405,419.3855871,1163.250583,0.301011325,0.833964617,427.991027,9587.991028,1513.285877,199.5870587,171.873866,14.927213,4.53031519,8.978370449,17.68085273,3921.852255,52.41622511,1646.718021,2852.15554,8.024902001,357.085508,42.7163835,15.45700638,813.302712,20.22527894,4.197868611,63.78556978,14.93296345,411.5705064,35.11840911,8.719688987,118.561015,1.426296018,0.38535558,1.000564966,4.073963057,3.557715427,49.87835853,166.7226685,3.88119742,6940.523849,3.64283951,4.185043169,100.0489602,73.63463353,1009.355028,3.754012045,8.060563,14.00888344,8.64578899,1.377871317,10331.60792,585.4327899,21.38967189,130.3420638,20715.78127,8.757984422,14.92532585,32.54332646,11.41417399,3.5119656,2.792012552,2.26892216,8.353090611,6.788006463,27.90301845,2320.89357,26.94411326,3537.171068,42.82913272,10644.63679,4135546.053,22799.5718,110.9201921,2.561276153,557.9649289,0.041635134,0.000550534,2.703928301,0.704063407,558.327501,0.0004279,101.9371889,0.000994543,250.9330466,14.74689601,15.98816181,0.72271139,0.723246117,0.722920945,6.464637121,0.353810719,322.1122919,1.346581606,1,2.07E-05,0.001604689,0.000309081,0.005749943,0.03904725,0.880532075,2.868463167,0.036707144,0.350729364,2.953774459,0.604986782,2.14E+11,9006.777052,5.79E-05,0.001334227,3.710175032,12.06004902,1.68571242,10.86050294,0.941351818,0.044028597,0.000192392,per ounce
TRUE,1630086000,27-08-2021,USD,3.674956695,86.18702201,103.7817015,494.0409718,1.795907022,635.5711767,97.64189754,1.368508268,1.800914115,1.696067162,1.664650221,2.020129173,85.35990902,1.659444093,0.377329992,1984.775499,1.0006,1.351732547,6.908753771,5.210293684,1.000194986,74.08112502,11.19999046,2.519007976,19607.644,2.016705011,1.262290834,1998.957279,0.911446754,0.028410829,783.9453372,6.477339399,3830.524243,621.9380886,1.00067,93.83680781,21.62222362,177.8693388,6.30718074,57.02746457,135.5783133,15.69648435,15.01861743,45.66848751,0.847495,2.105801389,0.723289473,0.725892,3.121871019,6.044709294,0.722884815,51.21236147,9806.215822,7.743153573,209.1762417,7.794024908,23.81471832,6.349481332,98.06313843,296.1982369,14366.09494,3.222703486,73.54180253,1459.41458,126.733979,151.9845037,0.709146623,109.8503996,109.9476704,84.70238467,4081.345843,419.2435273,1162.808347,0.301011333,0.83391462,427.9953032,9589.8124,1513.13469,199.5112535,171.9235514,14.92247673,4.529953036,8.982678129,17.6790864,3923.655802,52.4439946,1646.619267,2851.243251,8.024340354,357.089078,42.76012406,15.46494546,813.4165163,20.22778219,4.196816787,63.74860626,14.92613061,411.7993272,35.11630237,8.71804004,118.5894525,1.425966718,0.385190014,1.000104991,4.074166647,3.558960017,49.85344078,166.6410397,3.878061827,6940.939922,3.643407449,4.186037687,100.0449607,73.65963781,1008.93134,3.752399288,8.065236678,14.01350369,8.642015469,1.378350406,10328.5103,585.1926919,21.38326555,130.2886572,20702.74154,8.757546951,14.92622117,32.57197028,11.41451626,3.5119656,2.791703705,2.268239938,8.357484261,6.793300473,27.90441463,2319.363124,26.93576526,3536.923704,42.82913272,10646.97761,4133521.538,22802.3066,110.954567,2.56173709,558.0597555,0.041537929,0.000550363,2.703414816,0.704119694,558.2270964,0.000427671,101.9229507,0.000993565,250.9349399,14.74378789,15.98704363,0.723224439,0.723014884,0.723173856,6.463792069,0.354794517,322.038232,1.346748312,1,2.07E-05,0.001604975,0.000308725,0.005750208,0.038969116,0.879834408,2.864633298,0.03671057,0.349717721,2.954245897,0.605301325,2.14E+11,9007.060936,5.78E-05,0.001333987,3.710137939,12.05527983,1.686083236,10.85778879,0.941285975,0.044019798,0.000192402,per ounce
TRUE,1630086300,27-08-2021,USD,3.675911678,86.18529951,103.7609628,494.1343484,1.795619844,635.3114762,97.59092144,1.368481205,1.80114818,1.706551915,1.664167902,2.020916559,85.36246935,1.659361155,0.377341302,1985.588899,1.00079,1.351273215,6.907649044,5.209807268,1.000514969,74.08408726,11.20715687,2.518705885,19602.156,2.015959263,1.261588288,1998.118344,0.911597997,0.028417535,784.6870191,6.475397828,3834.79269,621.7951186,1.00028,93.79273801,21.62721455,177.8047823,6.304451575,56.99156957,135.6135387,15.70860061,15.01531637,45.639288,0.847615,2.104584186,0.723260569,0.725885,3.120420011,6.041387494,0.723152178,51.18905137,9804.647925,7.744933661,209.1825153,7.79337972,23.80876767,6.35142222,98.04451965,296.391758,14370.54563,3.221736524,73.57212605,1459.079032,126.7095585,151.9829842,0.70929543,109.9088442,109.9195827,84.75294863,4080.897289,419.1176331,1163.49635,0.301194876,0.83363964,427.991027,9593.455145,1512.408995,199.6748331,172.0029715,14.93120226,4.528730768,8.975319177,17.66990145,3923.498972,52.42356044,1646.619267,2853.181864,8.028191652,357.2425879,42.73005218,15.4563994,813.505934,20.21652713,4.195483452,63.75683549,14.92589324,411.7400858,35.12929397,8.722042056,118.5811582,1.425933649,0.385386383,1.000374976,4.075795369,3.559351174,49.88484115,166.667694,3.880740671,6938.859554,3.641955662,4.185631893,100.0529596,73.64309985,1009.75854,3.751574156,8.064027968,14.0116836,8.6458638,1.377590836,10331.09168,585.122766,21.3896779,130.344669,20708.74396,8.750809906,14.93099623,32.54403592,11.41291897,3.5120709,2.791174701,2.269436656,8.356014781,6.792282394,27.89393632,2320.244283,26.94734474,3535.580868,42.86210554,10642.82798,4134967.62,22802.7624,110.937934,2.561250545,558.2605646,0.041494542,0.000550182,2.703658046,0.703894545,558.0207092,0.000427526,101.939771,0.00099497,251.0434477,14.72944173,15.98896051,0.723137726,0.723181082,0.722682486,6.466051026,0.354572405,322.0833119,1.345649552,1,2.07E-05,0.001603118,0.000308648,0.005757558,0.038987179,0.879793819,2.865796204,0.036760432,0.351192377,2.955249829,0.605035174,2.14E+11,9002.357637,5.78E-05,0.00133384,3.71082773,12.04307289,1.686858578,10.86202286,0.94073101,0.044034756,0.000192381,per ounce
TRUE,1630086600,27-08-2021,USD,3.675544377,86.15343325,103.7350394,494.010921,1.79579933,635.070176,97.62409339,1.368221422,1.80100414,1.706432544,1.66473338,2.020371446,85.35649524,1.660107599,0.377348842,1985.608738,1.00072,1.352218898,6.910894179,5.210796864,1.000564966,74.12407747,11.20099823,2.518957627,19607.84,2.01692672,1.261991782,1997.199724,0.91136111,0.028424069,784.5929451,6.474297604,3831.3831,621.8883599,1.00074,93.79273801,21.62786294,177.7941192,6.30703596,56.98188362,135.5417331,15.71079852,15.01891752,45.64658787,0.847615,2.104773542,0.72305824,0.725885,3.122354478,6.04428652,0.72302211,51.19058677,9806.41181,7.744856266,209.3121709,7.789875503,23.80638741,6.354660312,98.08077727,296.4362021,14365.8078,3.220223186,73.58242419,1460.085676,126.758952,152.0650345,0.709181986,109.8418567,109.8778396,84.72499833,4081.305065,419.046403,1162.961457,0.301134695,0.833497984,427.9226073,9589.620677,1512.197334,199.6648587,171.898143,14.92374248,4.529319268,8.983216589,17.67219768,3923.85184,52.41884487,1646.207793,2852.44063,8.0287533,357.067658,42.70955672,15.45809887,813.164521,20.21895185,4.196028805,63.77467848,14.92305851,411.6289804,35.14649907,8.719863289,118.5586452,1.425591681,0.385074504,1.00085495,4.073555876,3.558035464,49.87038885,166.6543669,3.879228648,6936.155076,3.644358728,4.186677569,100.0459606,73.6541377,1009.415554,3.752586817,8.060643581,14.01098356,8.639730266,1.378527466,10326.44543,585.292416,21.39096037,130.3655106,20701.70664,8.751072388,14.92875792,32.53557811,11.41793904,3.5105616,2.79050522,2.269323287,8.354678714,6.790789212,27.89337856,2319.316742,26.93388023,3536.534988,42.82998915,10648.57362,4135628.686,22807.7762,110.9878331,2.561660267,558.2159403,0.041494127,0.000550072,2.703495893,0.703824185,557.8979925,0.000427722,101.9795041,0.000993287,251.0610072,14.72370149,15.97666057,0.723282247,0.722689712,0.723101596,6.467810532,0.355918053,322.1026319,1.345676462,1,2.07E-05,0.001605156,0.000308671,0.005756067,0.039020622,0.879295387,2.863141865,0.036797014,0.350230173,2.953980151,0.605101712,2.14E+11,9006.138136,5.78E-05,0.001333973,3.711213632,12.04789635,1.684563229,10.86397705,0.94137063,0.044027717,0.000192463,per ounce
TRUE,1630086900,27-08-2021,USD,3.674552664,86.18099326,103.7433349,494.1348178,1.795512152,635.1202789,97.65847722,1.368188077,1.80075207,1.704436406,1.664118007,2.019886901,85.37953826,1.659211866,0.377243281,1985.192119,1.0005,1.3520838,6.908753771,5.214012047,1.000614963,74.12037467,11.19875873,2.519108673,19608.624,2.016261593,1.262574252,1998.298315,0.911680613,0.028420399,784.7011398,6.477792432,3835.321146,622.0064655,1.0001,93.85368561,21.63477498,177.7611257,6.306885861,57.02917385,135.5525717,15.70489614,15.01231541,45.63061939,0.847695,2.105378607,0.722913719,0.726165,3.121246097,6.041085513,0.723195534,51.21795926,9801.904106,7.745785008,209.2347958,7.788128735,23.80733952,6.351677188,98.07587759,296.5113154,14360.92161,3.220803762,73.5930959,1459.939786,126.7197906,152.0042565,0.709514737,109.8939393,109.896115,84.76363844,4080.734179,419.39383,1164.827438,0.300937117,0.833689637,427.7259006,9590.579294,1513.02886,199.6508946,171.867317,14.92966788,4.52746323,8.980614032,17.67007808,3922.636406,52.41884487,1646.931987,2852.212558,8.027228827,357.1783279,42.71952735,15.45761752,813.4327741,20.23518731,4.197997463,63.78806673,14.92842724,411.6999022,35.14228557,8.719711596,118.5432415,1.426420983,0.385274722,1.000614963,4.072497207,3.556435276,49.86839143,166.6926824,3.878927222,6940.454503,3.642630446,4.185117332,100.0539595,73.63763181,1009.405467,3.753824515,8.065800742,14.00426319,8.641994064,1.37794996,10329.33683,585.2985371,21.37663845,130.3863522,20702.74154,8.753697211,14.92592273,32.55319106,11.41212032,3.513159,2.790005111,2.268465678,8.353540583,6.790449852,27.91166982,2319.409524,26.93334165,3534.414721,42.84840255,10646.2328,4133852.071,22802.9903,110.9967041,2.562710181,557.9537729,0.041558986,0.000550154,2.703685071,0.703697539,558.3163449,0.000427726,101.9246401,0.000995343,251.0331715,14.72713765,15.97570213,0.723188308,0.723079918,0.722754747,6.465177805,0.356155696,322.1541518,1.346713064,1,2.07E-05,0.001604939,0.000309139,0.005750151,0.038966963,0.876081594,2.859057717,0.036765163,0.349976396,2.953596295,0.60522269,2.14E+11,9004.545335,5.78E-05,0.001334467,3.715058578,11.98886027,1.686690025,10.86712546,0.941511723,0.044032116,0.000192329,per ounce
