success,timestamp,date,base,rates.INR,rates.RUTH,rates.XCU,rates.ALU,rates.NI,rates.ZNC,rates.TIN,rates.LCO,rates.BSD,rates.BTN,rates.BWP,rates.BYN,rates.BYR
TRUE,1630073880,27-08-2021,USD,73.74401988,0.001333787,3.705269004,11.87511871,1.68777951,10.86701689,0.941492911,0.043099526,1.000064993,74.08853062,11.20155811,2.518428969,
TRUE,1630074180,27-08-2021,USD,73.59051285,0.00133364,3.702524002,11.87416904,1.687863831,10.85844018,0.941539942,0.043096941,1.000734957,74.11667188,11.20334971,2.519133847,
TRUE,1630074540,27-08-2021,USD,73.64827402,0.0013336,3.702338924,11.88022317,1.687695189,10.85822305,0.940881509,0.043105558,1.000424974,74.07223831,11.20368564,2.518705885,
TRUE,1630074780,27-08-2021,USD,73.64238646,0.001333573,3.702783112,11.87867996,1.688032472,10.86343422,0.941229538,0.043095648,1.000864949,74.09815789,11.20402157,2.519738028,
TRUE,1630075140,27-08-2021,USD,73.60740659,0.001333693,3.703597455,11.87393162,1.687071216,10.86701689,0.94085329,0.043119345,1.00030498,74.09075229,11.20682095,2.519763202,
TRUE,1630075380,27-08-2021,USD,73.63978932,0.00133352,3.702857143,11.88259734,1.687661461,10.85887445,0.941229538,0.043109436,1.00012499,74.06853551,11.20558922,2.51807653,
TRUE,1630075680,27-08-2021,USD,73.62654184,0.001334507,3.702857143,11.87226971,1.687712053,10.86430275,0.941041414,0.043092202,1.000864949,74.09815789,11.20211799,2.517975833,
TRUE,1630075920,27-08-2021,USD,73.60018441,0.00133448,3.702005784,11.87416904,1.688049336,10.86593124,0.941088445,0.043098664,1.000604964,74.09815789,11.20301379,2.518101704,
TRUE,1630076340,27-08-2021,USD,73.51290239,0.00133388,3.704670908,11.8791548,1.68659902,10.85930871,0.941304787,0.043107712,1.00048497,74.12111523,11.20435749,2.518202401,
TRUE,1630076640,27-08-2021,USD,73.50114573,0.0013342,3.704930017,11.87381292,1.686936303,10.85974298,0.941097851,0.043115037,1.000864949,74.07816278,11.20570119,2.518051356,
TRUE,1630076940,27-08-2021,USD,73.50261531,0.00133464,3.750059726,12.04738609,1.69850151,10.86679976,0.940937946,0.043097372,1.000684959,74.0870495,11.20043836,2.519763202,
TRUE,1630077180,27-08-2021,USD,73.59958767,0.001333613,3.749733021,12.04171791,1.694993243,10.86278282,0.941267162,0.043107281,1.000614963,74.06705439,11.20682095,2.518303098,
TRUE,1630077540,27-08-2021,USD,73.54405706,0.00133388,3.74866245,12.03264281,1.694468104,10.86148003,0.940796853,0.043093063,1.000744956,74.11593132,11.20413354,2.517799613,
TRUE,1630077780,27-08-2021,USD,73.53450264,0.00133352,3.750573905,12.06042387,1.694739143,10.86538841,0.940975571,0.043123223,1.000114991,74.11889355,11.20346169,2.517774439,
TRUE,1630078140,27-08-2021,USD,73.50593939,0.001334,3.750059726,12.06684678,1.694366465,10.85941728,0.941144882,0.043124515,1.00067496,74.10112013,11.20626107,2.51903315,
TRUE,1630078440,27-08-2021,USD,73.52534432,0.001333947,3.750519906,12.06633064,1.695298161,10.86538841,0.940778041,0.043112021,1.000324979,74.07001663,11.20760477,2.518655537,
TRUE,1630078740,27-08-2021,USD,73.54285958,0.00133404,3.702635049,11.87381292,1.687712053,10.86104577,0.941116663,0.043102111,1.000164988,74.06853551,11.20536527,2.518252749,
TRUE,1630079040,27-08-2021,USD,73.55314848,0.0013344,3.705189127,11.88105413,1.687475955,10.85898301,0.941285975,0.044026837,1.000054994,74.07075719,11.20805268,2.519763202,
TRUE,1630079340,27-08-2021,USD,73.5104388,0.00133464,3.703005205,11.87808642,1.687239858,10.85898301,0.940956758,0.044008799,1.000704958,74.12778027,11.19875873,2.519813551,
TRUE,1630079640,27-08-2021,USD,73.47800252,0.001333853,3.704078658,11.87571225,1.686683341,10.85844018,0.941182507,0.044034756,1.000684959,74.11741244,11.19864675,2.519410763,
TRUE,1630079940,27-08-2021,USD,73.49489435,0.001334333,3.702857143,11.87571225,1.687509684,10.86375992,0.94124835,0.044007919,1.000544967,74.06705439,11.20648502,2.518882105,
TRUE,1630080060,27-08-2021,USD,73.5386753,0.001333627,3.702894158,11.87452517,1.687543412,10.86723403,0.941521129,0.044009679,1.000104991,74.11519076,11.19864675,2.51855484,
TRUE,1630080540,27-08-2021,USD,73.53039066,0.00133404,3.703708502,11.87547483,1.687695189,10.86006867,0.941097851,0.044023757,1.000644962,74.1144502,11.20603712,2.518856931,
TRUE,1630080840,27-08-2021,USD,73.52524744,0.00133464,3.703745518,11.87856125,1.687914423,10.86658263,0.941483504,0.044028157,1.000224985,74.10778516,11.2083886,2.518051356,
TRUE,1630081140,27-08-2021,USD,73.53039066,0.00133412,3.704411799,11.87903609,1.687897559,10.85898301,0.94144588,0.04400132,1.000794953,74.07075719,11.19909465,2.519259718,
TRUE,1630081440,27-08-2021,USD,73.51796265,0.001333907,3.705226142,11.87974834,1.687998744,10.8609372,0.940862696,0.044004839,1.000874949,74.09741733,11.20446947,2.518680711,
TRUE,1630081740,27-08-2021,USD,73.51516408,0.0013344,3.704374783,11.87393162,1.686750798,10.86614837,0.941220131,0.044005719,1.000774954,74.1107474,11.1993186,2.519435938,
TRUE,1630082040,27-08-2021,USD,73.5070821,0.001334307,3.702746096,11.87773029,1.686750798,10.86223999,0.941257756,0.04400176,1.000044995,74.10260125,11.19987848,2.519335241,
TRUE,1630082340,27-08-2021,USD,73.52438107,0.001334453,3.702873005,12.07508442,1.686986896,10.86679976,0.940984977,0.044029476,1.000244984,74.10037957,11.20077428,2.518403795,
TRUE,1630082700,27-08-2021,USD,73.4799465,0.00133416,3.701477627,12.07090257,1.685101144,10.8619143,0.941314193,0.044025077,1.00066496,74.06557327,11.20077428,2.519133847,
TRUE,1630083000,27-08-2021,USD,73.48368185,0.0013342,3.7038353,12.07669423,1.684002327,10.86441131,0.941295381,0.044011879,1.000374976,74.1144502,11.19875873,2.51920937,
TRUE,1630083240,27-08-2021,USD,73.50425235,0.001333573,3.702682701,12.07834437,1.685494062,10.85844018,0.941041414,0.044025517,1.000284981,74.10037957,11.20491737,2.51920937,
TRUE,1630083540,27-08-2021,USD,73.48819623,0.00133372,3.704226721,12.05357277,1.68522929,10.86560554,0.941427067,0.044018478,1.000324979,74.07371943,11.20312576,2.518026181,
TRUE,1630083840,27-08-2021,USD,73.48919659,0.00133444,3.708621049,12.07629181,1.685212444,10.86245712,0.941351818,0.04400308,1.000924946,74.07149775,11.20301379,2.519838725,
TRUE,1630084200,27-08-2021,USD,73.49143177,0.001334027,3.709753215,12.07164319,1.685903146,10.86104577,0.941097851,0.044035196,1.000834951,74.12185579,11.20715687,2.517975833,
TRUE,1630084500,27-08-2021,USD,73.52449069,0.001333787,3.71406308,12.07041993,1.688895359,10.85833162,0.940749822,0.044013198,1.000234984,74.09223341,11.20402157,2.518580014,
TRUE,1630084800,27-08-2021,USD,73.51932965,0.001334187,3.711784762,12.06852387,1.687589572,10.86234856,0.940975571,0.04399912,1.000934946,74.11963411,11.20144613,2.519435938,
TRUE,1630085100,27-08-2021,USD,73.50829974,0.001334253,3.711332174,12.0655204,1.686268644,10.86169716,0.941191913,0.044013198,1.000734957,74.12111523,11.20234194,2.518277923,
TRUE,1630085340,27-08-2021,USD,73.52593591,0.0013336,3.71283859,12.05651586,1.68667317,10.86321709,0.941116663,0.044016278,1.000584965,74.08260614,11.20010243,2.518957627,
TRUE,1630085580,27-08-2021,USD,73.55056135,0.001334227,3.710175032,12.06004902,1.68571242,10.86050294,0.941351818,0.044028597,1.000504969,74.12852083,11.20334971,2.519863899,
TRUE,1630086000,27-08-2021,USD,73.54180253,0.001333987,3.710137939,12.05527983,1.686083236,10.85778879,0.941285975,0.044019798,1.000194986,74.08112502,11.19999046,2.519007976,
TRUE,1630086300,27-08-2021,USD,73.57212605,0.00133384,3.71082773,12.04307289,1.686858578,10.86202286,0.94073101,0.044034756,1.000514969,74.08408726,11.20715687,2.518705885,
TRUE,1630086600,27-08-2021,USD,73.58242419,0.001333973,3.711213632,12.04789635,1.684563229,10.86397705,0.94137063,0.044027717,1.000564966,74.12407747,11.20099823,2.518957627,
TRUE,1630086900,27-08-2021,USD,73.5930959,0.001334467,3.715058578,11.98886027,1.686690025,10.86712546,0.941511723,0.044032116,1.000614963,74.12037467,11.19875873,2.519108673,
TRUE,1630087260,27-08-2021,USD,73.56617165,0.001334547,3.715466883,12.05450158,1.685762985,10.86006867,0.941474098,0.044030356,1.00031498,74.11741244,11.206597,2.518152052,
TRUE,1630087260,27-08-2021,USD,73.56617165,0.001334547,3.715466883,12.05450158,1.685762985,10.86006867,0.941474098,0.044030356,1.00031498,74.11741244,11.206597,2.518152052,
TRUE,1630087500,27-08-2021,USD,73.55440883,0.001334627,3.71305417,12.05257392,1.686925999,10.85963441,0.941210725,0.044007479,1.000624963,74.12926139,11.20592515,2.519133847,
TRUE,1630088100,27-08-2021,USD,73.62448098,0.001333907,3.714204849,12.05389918,1.686976565,10.85920015,0.940966164,0.044007479,1.000764955,74.06853551,11.19943058,2.51951146,
TRUE,1630088400,27-08-2021,USD,73.59149057,0.001334107,3.714813268,12.05691115,1.686976565,10.85909158,0.941097851,0.044020678,1.000084992,74.11963411,11.20771675,2.518856931,
TRUE,1630088700,27-08-2021,USD,73.63563575,0.001334,3.712081642,12.05630876,1.686740591,10.86354278,0.941257756,0.044029916,1.000744956,74.09889845,11.20738082,2.51855484,
TRUE,1630089060,27-08-2021,USD,73.58254647,0.001334027,3.710739282,12.05667019,1.687178828,10.8660398,0.941069632,0.04400132,1.000724957,74.11593132,11.19965453,2.518026181,
TRUE,1630089360,27-08-2021,USD,73.5851376,0.001334587,3.707614307,12.05522445,1.68635292,10.85789736,0.940740416,0.044029037,1.000374976,74.06853551,11.19875873,2.518504491,
TRUE,1630089600,27-08-2021,USD,73.6020544,0.001334107,3.707969437,12.0504053,1.686268644,10.85941728,0.941483504,0.044025077,1.000064993,74.11815299,11.20502934,2.518202401,
TRUE,1630089900,27-08-2021,USD,73.57166043,0.001334373,3.706472155,12.05920025,1.686150657,10.86234856,0.941144882,0.044029916,1.000224985,74.11370964,11.20200601,2.518907279,
TRUE,1630090200,27-08-2021,USD,73.61850107,0.001333653,3.706323955,12.05112817,1.686622604,10.86278282,0.940975571,0.044018478,1.00049497,74.10852572,11.20670897,2.519486286,
TRUE,1630090500,27-08-2021,USD,73.61640797,0.001333773,3.708241835,12.05136913,1.687178828,10.85768022,0.940768635,0.044026837,1.00030498,74.06557327,11.20850058,2.518882105,
TRUE,1630090800,27-08-2021,USD,73.57375141,0.001334133,3.708167709,12.05763402,1.686622604,10.86321709,0.941455286,0.044031676,1.000284981,74.08630894,11.20222996,2.519108673,
TRUE,1630090920,27-08-2021,USD,73.59443418,0.00133444,3.708353023,12.05450158,1.686706881,10.86506271,0.941436474,0.044016278,1.000834951,74.06631383,11.20816465,2.517849962,
TRUE,1630091460,27-08-2021,USD,73.57898862,0.001334547,3.705851852,12.05100769,1.687010275,10.86343422,0.941210725,0.04400044,1.000634962,74.12481803,11.19909465,2.519284892,
TRUE,1630091700,27-08-2021,USD,73.57972412,0.001334107,3.706259259,12.05136913,1.686133801,10.8657141,0.94085329,0.04400044,1.000604964,74.11519076,11.2083886,2.519662506,
TRUE,1630092000,27-08-2021,USD,73.56257213,0.001333547,3.704454472,12.05522445,1.686100091,10.86723403,0.94085329,0.044016718,1.000504969,74.06853551,11.20077428,2.519234544,
TRUE,1630092300,27-08-2021,USD,73.61920625,0.00133388,3.703788037,12.05305583,1.687161973,10.85887445,0.941492911,0.04399956,1.000714958,74.08112502,11.20122218,2.519461112,
TRUE,1630092600,27-08-2021,USD,73.57033581,0.001334253,3.704793427,12.05510397,1.687145118,10.86115433,0.94105082,0.044037835,1.000224985,74.0796439,11.19965453,2.519914248,
TRUE,1630092960,27-08-2021,USD,73.59533747,0.001333693,3.704544193,12.05148961,1.685796696,10.85865732,0.94085329,0.044018918,1.000294981,74.09001174,11.20805268,2.518328272,19614.308
TRUE,1630093260,27-08-2021,USD,73.56495327,0.001333467,3.704682328,12.05052578,1.68571242,10.86256569,0.941267162,0.044021557,1.000264982,74.12259635,11.20312576,2.51968768,19601.96
TRUE,1630093320,27-08-2021,USD,73.58186627,0.00133416,3.704179588,12.05534493,1.687027131,10.86625693,0.940778041,0.044025517,1.000204986,74.10556348,11.20693292,2.518101704,19610.78
TRUE,1630093860,27-08-2021,USD,73.57010071,0.001333893,3.704179588,12.0560678,1.686420341,10.85844018,0.940956758,0.044009239,1.000754955,74.09075229,11.20290181,2.518403795,19613.916
TRUE,1630094160,27-08-2021,USD,73.56127653,0.001334453,3.703967611,12.05450158,1.686690025,10.86017724,0.941323599,0.044005719,1.000114991,74.09297397,11.20480539,2.517799613,19613.916
TRUE,1630094460,27-08-2021,USD,73.56495327,0.001333493,3.702666821,12.05920025,1.68603267,10.86690833,0.941276568,0.044004839,1.000204986,74.11148796,11.1993186,2.519612157,19603.332
TRUE,1630094760,27-08-2021,USD,73.54589076,0.0013338,3.703443969,12.05570636,1.687094552,10.86148003,0.941483504,0.044031236,1.000914947,74.07445999,11.20603712,2.518756234,19617.444
TRUE,1630095060,27-08-2021,USD,73.49885761,0.001334187,3.700753757,12.04920051,1.687111407,10.8660398,0.941464692,0.044026837,1.000934946,74.10482292,11.20122218,2.519889074,19614.308
TRUE,1630095360,27-08-2021,USD,73.52926993,0.00133372,3.703406962,12.05269439,1.686319209,10.86050294,0.941502317,0.044,1.00085495,74.10408236,11.1988707,2.518403795,19609.8
TRUE,1630095660,27-08-2021,USD,73.56015108,0.00133432,3.704575526,12.04956195,1.685965249,10.86560554,0.940947352,0.044022877,1.000884948,74.08482782,11.20144613,2.518856931,19603.724
TRUE,1630095960,27-08-2021,USD,73.48198228,0.001333813,3.702058755,12.05016434,1.68603267,10.8660398,0.941417661,0.044015838,1.000924946,74.12333691,11.20413354,2.518882105,19618.032
TRUE,1630096260,27-08-2021,USD,73.52017878,0.00133416,3.704735015,12.05076673,1.686757446,10.8619143,0.940768635,0.044012319,1.000364977,74.09889845,11.20693292,2.519461112,19604.9
TRUE,1630096560,27-08-2021,USD,73.47096406,0.001334187,3.703867608,12.04968243,1.686555183,10.85963441,0.940778041,0.044020238,1.00067496,74.10926628,11.20805268,2.519310067,19609.604
TRUE,1630096860,27-08-2021,USD,73.5426527,0.001334133,3.704068503,12.05895929,1.685813551,10.86267426,0.940919134,0.044006599,1.000234984,74.09371453,11.20648502,2.518705885,19603.528
TRUE,1630097160,27-08-2021,USD,73.50810942,0.001333613,3.706422868,12.05980264,1.685729275,10.8612629,0.941276568,0.044026397,1.000814952,74.07594111,11.20715687,2.517875136,19615.484
TRUE,1630097460,27-08-2021,USD,73.54163705,0.001333947,3.702449971,12.05534493,1.687027131,10.86278282,0.940740416,0.044035636,1.000404975,74.08260614,11.20558922,2.517925484,19606.468
TRUE,1630097820,27-08-2021,USD,73.52330887,0.001334653,3.704031474,12.05317631,1.68606638,10.85898301,0.940937946,0.044012758,1.000834951,74.11222852,11.20021441,2.519712854,19608.036
TRUE,1630098060,27-08-2021,USD,,,,,,,,,,,11.20066231,2.519612157,
TRUE,1630098060,27-08-2021,USD,73.565891,0.0013338,3.70292587,12.0504053,1.686942854,10.8612629,0.941417661,0.044007039,1.000334979,74.10926628,11.20066231,2.519612157,19603.528
TRUE,1630098660,27-08-2021,USD,73.54310699,0.001333987,3.702703828,12.05269439,1.685965249,10.8657141,0.940919134,0.044021557,1.000794953,74.06853551,11.20682095,2.519007976,19609.604
TRUE,1630098960,27-08-2021,USD,73.52105795,0.0013338,3.702851856,12.05486301,1.686841723,10.86213143,0.941333006,0.044035196,1.000174987,74.09371453,11.19909465,2.519259718,
TRUE,1630099260,27-08-2021,USD,73.50782852,0.001333787,3.701778652,12.05353775,1.686049525,10.86386848,0.941380036,0.044033436,1.000424974,74.09889845,11.19864675,2.519385589,
TRUE,1630099620,27-08-2021,USD,73.51444323,0.001334467,3.701112525,12.05498349,1.686521473,10.85833162,0.941069632,0.044012319,1.000404975,74.12703971,11.2074928,2.517698916,
TRUE,1630099920,27-08-2021,USD,73.5335524,0.00133412,3.703740025,12.05823642,1.686976565,10.8612629,0.941088445,0.044018918,1.000294981,74.08927118,11.20390959,2.518328272,
TRUE,1630100160,27-08-2021,USD,73.55707138,0.001333573,3.70318492,12.05522445,1.686369775,10.86658263,0.940759228,0.044021997,1.000294981,74.1070446,11.20267786,2.519738028,
TRUE,1630100460,27-08-2021,USD,73.54163705,0.00133348,3.702222736,12.05510397,1.687010275,10.86213143,0.941492911,0.044008799,1.000684959,74.12926139,11.20771675,2.517724091,
TRUE,1630100820,27-08-2021,USD,73.54016711,0.001333533,3.702111715,12.05257392,1.686133801,10.86484558,0.941182507,0.0440022,1.000564966,74.10260125,11.20805268,2.518152052,
TRUE,1630101120,27-08-2021,USD,73.50709355,0.001334187,3.702851856,12.05739307,1.686639459,10.86625693,0.941144882,0.044014518,1.000294981,74.06409215,11.2083886,2.518026181,
TRUE,1630101420,27-08-2021,USD,73.55339654,0.001333787,3.703332948,12.05751354,1.68638663,10.86169716,0.94144588,0.044021557,1.000654961,74.12778027,11.20536527,2.517774439,
TRUE,1630101660,27-08-2021,USD,73.50709355,0.001334547,3.701741645,12.05221248,1.686470907,10.8609372,0.94144588,0.044005279,1.000374976,74.10926628,11.20346169,2.518957627,
TRUE,1630102020,27-08-2021,USD,73.52326285,0.0013346,3.701889673,12.05956168,1.68574613,10.86408561,0.941417661,0.044021557,1.000154988,74.11222852,11.20122218,2.518202401,
TRUE,1630102260,27-08-2021,USD,73.54310699,0.00133364,3.702777842,12.05739307,1.686976565,10.86441131,0.941191913,0.044021997,1.000794953,74.10186069,11.20502934,2.519083499,
TRUE,1630102620,27-08-2021,USD,73.55854132,0.001334613,3.702518793,12.0577545,1.686572038,10.86658263,0.941323599,0.044019798,1.000704958,74.12555859,11.20368564,2.519007976,
TRUE,1630102920,27-08-2021,USD,73.5519266,0.001333973,3.702740835,12.05486301,1.687111407,10.86256569,0.941210725,0.044032556,1.000764955,74.08112502,11.20570119,2.517975833,
TRUE,1630103220,27-08-2021,USD,73.55119163,0.00133416,3.701149532,12.0560678,1.68574613,10.86712546,0.941201319,0.044014958,1.000534968,74.1144502,11.20368564,2.519083499,
TRUE,1630103520,27-08-2021,USD,73.55486648,0.001333627,3.701519602,12.05088721,1.686234933,10.85898301,0.940862696,0.044017158,1.00085495,74.0796439,11.20267786,2.518957627,
TRUE,1630103820,27-08-2021,USD,73.56515603,0.001334387,3.704147103,12.05667019,1.686049525,10.86506271,0.941295381,0.044037835,1.000074993,74.09667677,11.20413354,2.519435938,
TRUE,1630104180,27-08-2021,USD,73.51444323,0.00133408,3.70229675,12.05401966,1.686268644,10.86375992,0.941088445,0.044005279,1.000534968,74.09001174,11.20111021,2.517698916,
TRUE,1630104420,27-08-2021,USD,73.56295112,0.001334453,3.702518793,12.05546541,1.686133801,10.86712546,0.941455286,0.044014958,1.00031498,74.08186558,11.19954255,2.519007976,
TRUE,1630104720,27-08-2021,USD,73.56736093,0.001333627,3.702814849,12.05522445,1.685729275,10.85822305,0.941323599,0.044021117,1.000904947,74.06779495,11.20278984,2.518454143,
TRUE,1630105020,27-08-2021,USD,73.55927628,0.00133384,3.701556609,12.05064626,1.685830406,10.86419418,0.941267162,0.044013198,1.000864949,74.10112013,11.19965453,2.51807653,
TRUE,1630105320,27-08-2021,USD,73.52987756,0.001333667,3.702592807,12.05642924,1.686234933,10.86549697,0.940796853,0.044019358,1.000884948,74.06853551,11.20715687,2.519234544,
TRUE,1630105620,27-08-2021,USD,73.51885304,0.00133372,3.701223546,12.05281487,1.68635292,10.8606115,0.941511723,0.044024637,1.000784954,74.07001663,11.20592515,2.519586983,
TRUE,1630105920,27-08-2021,USD,73.56736093,0.001333653,3.703480976,12.05486301,1.686757446,10.86690833,0.940937946,0.044005719,1.000884948,74.11148796,11.20368564,2.519612157,
TRUE,1630106220,27-08-2021,USD,73.53796221,0.001333733,3.703517983,12.05486301,1.686015814,10.86354278,0.940759228,0.044013638,1.000384976,74.11222852,11.20670897,2.517925484,
TRUE,1630106520,27-08-2021,USD,73.53502234,0.001333733,3.70381404,12.04956195,1.686369775,10.86039437,0.941022602,0.044024637,1.000044995,74.07001663,11.20771675,2.519007976,
TRUE,1630106880,27-08-2021,USD,73.51076839,0.001333707,3.701075518,12.05823642,1.686723736,10.86473701,0.941314193,0.044032996,1.000874949,74.09149285,11.20502934,2.519712854,
TRUE,1630107180,27-08-2021,USD,73.51150336,0.00133364,3.702074708,12.05787498,1.686319209,10.86375992,0.941342412,0.044018918,1.000404975,74.07742222,11.20379762,2.51855484,
TRUE,1630107420,27-08-2021,USD,73.52179291,0.001333853,3.701075518,12.05052578,1.686403486,10.86430275,0.940759228,0.044036076,1.000234984,74.12259635,11.20715687,2.518177227,
TRUE,1630107720,27-08-2021,USD,73.52987756,0.001333733,3.704369145,12.05570636,1.686437196,10.86365135,0.940994383,0.04400264,1.000154988,74.10260125,11.20278984,2.519536634,
TRUE,1630108020,27-08-2021,USD,73.55119163,0.001334387,3.701149532,12.0594412,1.68574613,10.86679976,0.941398849,0.044028597,1.000824952,74.10186069,11.20726885,2.518126878,
TRUE,1630108320,27-08-2021,USD,73.50488865,0.00133364,3.70192668,12.05715211,1.686201222,10.86082864,0.94124835,0.044025517,1.000784954,74.08186558,11.19943058,2.51855484,
TRUE,1630108620,27-08-2021,USD,73.52032298,0.001334267,3.702407771,12.05799546,1.686824867,10.86582267,0.940834478,0.044024637,1.00066496,74.06631383,11.20435749,2.518630363,
TRUE,1630108920,28-08-2021,USD,73.5151782,0.00133428,3.702481786,12.05076673,1.687111407,10.85909158,0.941276568,0.044030356,1.000774954,74.06557327,11.20502934,2.518655537,
TRUE,1630109040,28-08-2021,USD,73.51811807,0.00133376,3.701704637,12.05221248,1.686791157,10.86451988,0.941455286,0.044034756,1.000924946,74.06779495,11.19909465,2.518454143,
TRUE,1630109520,28-08-2021,USD,73.55854132,0.001334133,3.703517983,12.05920025,1.687027131,10.86310852,0.941436474,0.044035636,1.000334979,74.10482292,11.20077428,2.518831756,
TRUE,1630109880,28-08-2021,USD,73.55339654,0.001334453,3.703073898,12.05739307,1.687178828,10.86593124,0.940740416,0.044011439,1.000194986,74.10186069,11.20682095,2.517724091,
TRUE,1630110180,28-08-2021,USD,73.51223833,0.001333467,3.70192668,12.05450158,1.68695971,10.85844018,0.940712198,0.044032116,1.000884948,74.1070446,11.20167008,2.518705885,
TRUE,1630110480,28-08-2021,USD,73.56956584,0.00133352,3.701630623,12.05920025,1.686470907,10.86658263,0.94137063,0.04400352,1.000224985,74.11741244,11.20144613,2.519813551,
TRUE,1630110780,28-08-2021,USD,73.50782852,0.001334333,3.702740835,12.04932099,1.686875433,10.86386848,0.941333006,0.044029916,1.000284981,74.11370964,11.20738082,2.518630363,
TRUE,1630111020,28-08-2021,USD,73.56368609,0.001333907,3.70381404,12.05233296,1.686319209,10.86690833,0.940768635,0.044009679,1.000764955,74.12703971,11.20816465,2.519813551,
TRUE,1630111380,28-08-2021,USD,73.56074622,0.001334587,3.701593616,12.05691115,1.687111407,10.86397705,0.941511723,0.044036956,1.000234984,74.0870495,11.20446947,2.518454143,
TRUE,1630111680,28-08-2021,USD,73.56736093,0.001333573,3.703036891,12.05642924,1.686201222,10.86365135,0.940984977,0.044030796,1.00030498,74.08038446,11.19943058,2.51903315,
TRUE,1630111980,28-08-2021,USD,73.55560144,0.001334467,3.702962877,12.05751354,1.686774302,10.86072007,0.941229538,0.044022877,1.000704958,74.08260614,11.20402157,2.519863899,
TRUE,1630112280,28-08-2021,USD,73.52546775,0.00133388,3.701519602,12.05052578,1.686757446,10.86299995,0.941474098,0.044033876,1.000584965,74.07594111,11.20133416,2.519738028,
TRUE,1630112520,28-08-2021,USD,73.54604686,0.001334147,3.702185729,12.0560678,1.686420341,10.85833162,0.940759228,0.044006599,1.000084992,74.11741244,11.20032638,2.519259718,
TRUE,1630112520,28-08-2021,USD,73.54604686,0.001334147,3.702185729,12.0560678,1.686420341,10.85833162,0.940759228,0.044006599,1.000084992,74.11741244,11.20032638,2.519259718,
TRUE,1630113180,28-08-2021,USD,73.56368609,0.001333827,3.70381404,12.05582684,1.685864117,10.86267426,0.941464692,0.044027277,1.000894948,74.09149285,11.20267786,2.518001007,19609.604
TRUE,1630113480,28-08-2021,USD,73.51370826,0.001334653,3.701889673,12.05534493,1.68695971,10.86104577,0.941041414,0.044009679,1.000274982,74.11148796,11.20626107,2.518756234,19619.404
TRUE,1630113780,28-08-2021,USD,73.53943215,0.001334253,3.704332138,12.0560678,1.686690025,10.85996011,0.941427067,0.044005719,1.000604964,74.09963901,11.20760477,2.51837862,19609.016
TRUE,1630114080,28-08-2021,USD,73.55045667,0.001334133,3.702592807,12.0498029,1.686336065,10.85800592,0.941060226,,1.000754955,74.07594111,11.20491737,2.519889074,19602.352
TRUE,1630114440,28-08-2021,USD,73.5151782,0.001334107,3.702518793,12.05076673,1.686605749,10.85800592,0.94105082,0.044019358,1.000624963,74.10556348,11.206597,2.519461112,19618.032
TRUE,1630114680,28-08-2021,USD,73.56221616,0.001334373,3.702148722,12.05932073,1.687128262,10.85985154,0.941013195,0.044004839,1.000614963,74.10926628,11.20469342,2.518277923,19603.528
TRUE,1630114980,28-08-2021,USD,73.55119163,0.0013338,3.701778652,12.05847737,1.686336065,10.86267426,0.940900321,0.04399956,1.000744956,74.09297397,11.1988707,2.519838725,19617.64
TRUE,1630115280,28-08-2021,USD,73.53428737,0.00133432,3.703925061,12.05932073,1.685729275,10.86701689,0.940881509,0.044015398,1.000804953,74.08260614,11.20670897,2.518252749,19611.564
TRUE,1630115580,28-08-2021,USD,73.52179291,0.001334533,3.703147913,12.05450158,1.68603267,10.85898301,0.94124835,0.044014078,1.000804953,74.10926628,11.20200601,2.519083499,19606.272
TRUE,1630115940,28-08-2021,USD,73.52767266,0.001333907,3.70381404,12.05245344,1.685695564,10.86202286,0.941088445,0.04400308,1.000424974,74.10852572,11.20592515,2.51920937,19611.368
TRUE,1630116240,28-08-2021,USD,73.56001125,0.001333573,3.703258934,12.05064626,1.686791157,10.86701689,0.941521129,0.044013198,1.000824952,74.10334181,11.20222996,2.518252749,19615.092
TRUE,1630116300,28-08-2021,USD,73.51444323,0.001333853,3.7025558,12.05534493,1.685914683,10.85789736,0.94124835,0.044004399,1.00048497,74.09741733,11.20368564,2.519435938,
TRUE,1630116600,28-08-2021,USD,73.52620272,0.001333547,3.703147913,12.05498349,1.68638663,10.86115433,0.941267162,0.044022437,1.000054994,74.10408236,11.20480539,2.518529666,
TRUE,1630117080,28-08-2021,USD,73.55266157,0.00133376,3.701889673,12.05618828,1.685931538,10.86256569,0.94092854,0.044028157,1.000574965,74.12703971,11.20088626,2.517673742,
TRUE,1630117380,28-08-2021,USD,73.56442106,0.00133428,3.702185729,12.05064626,1.686605749,10.86278282,0.941163694,0.044035636,1.00013499,74.10408236,11.20357366,2.519058324,
TRUE,1630117740,28-08-2021,USD,73.55045667,0.00133412,3.701815659,12.05052578,1.686167512,10.85985154,0.941088445,0.044017158,1.000754955,74.09815789,11.20536527,2.517849962,
TRUE,1630118040,28-08-2021,USD,73.51150336,0.00133408,3.703851047,12.05871833,1.686083236,10.86213143,0.941502317,0.04400044,1.000754955,74.06631383,11.20715687,2.518152052,
TRUE,1630118340,28-08-2021,USD,73.55045667,0.001333973,3.7025558,12.05281487,1.686100091,10.85996011,0.941285975,0.044020238,1.000724957,74.11296908,11.1988707,2.518479317,
